titulo,titulo_abreviado,link,precio_actual,precio_sin_descuento,criticas,calificacion,AmazonChoice,Date,porcentaje_de_descuento
"Lenovo Chromebook C340 Laptop  15.6"" FHD (1920 X 1080) Display  Intel Core i3-8130U Processor  4GB DDR4 RAM  64GB SSD  Intel UHD Graphics 620  Chrome OS  2 In 1 Touchscreen  81T90002UX  Mineral Grey",Lenovo Chromebook C3,https://www.amazon.com//Lenovo-Chromebook-Processor-Touchscreen-81T90002UX/dp/B07XC7GVRK/ref=sr_1_201?dchild=1&keywords=macbook+pro&qid=1617950164&sr=8-201,598.0,598.0,91.0,4.5,False,9/4/2021,0.0
Dell Inspiron 14 5491 14 inch 2in1 Convertible Touchscreen FHD Laptop (Silver) Intel core i7-10510U  8GB RAM  512GB SSD  Windows 10 Home (i5491-7265SLV-PUS),Dell Inspiron 14 549,https://www.amazon.com//Dell-i5491-7265SLV-PUS-Generation-i7-10510U-1920x1080/dp/B07TJQLTQ8/ref=sr_1_204?dchild=1&keywords=macbook+pro&qid=1617950164&sr=8-204,880.0,880.0,954.0,4.4,False,9/4/2021,0.0
"Acer Aspire 5 Slim Laptop  15.6"" Full HD IPS Display  10th Gen Intel Core i5-10210U  8GB DDR4  256GB PCIe NVMe SSD  Intel Wi-Fi 6 AX201 802.11ax  Fingerprint Reader  Backlit KB  A515-54-59W2  Silver",Acer Aspire 5 Slim L,https://www.amazon.com//Acer-i5-10210U-802-11ax-Fingerprint-A515-54-59W2/dp/B07XPLKZ5P/ref=sr_1_303?dchild=1&keywords=macbook+pro&qid=1617950186&sr=8-303,655.99,655.99,0.0,4.6,False,9/4/2021,0.0
"Dell XPS9560-5000SLV-PUS 15.6"" Ultra Thin and Light Laptop with 4K Touch Display  7th Gen Core i5 ( up to 3.5 GHz)  8GB  256GB SSD  Nvidia Gaming GTX 1050  Aluminum Chassis",Dell XPS9560-5000SLV,https://www.amazon.com//Dell-XPS9560-5000SLV-PUS-Display-Aluminum-Chassis/dp/B01N2RLP5M/ref=sr_1_288?dchild=1&keywords=macbook+pro&qid=1617950182&sr=8-288,1999.99,1999.99,67.0,3.5,False,9/4/2021,0.0
Dongke for MacBook Pro 13 inch Case 2020 Release Model A2338 M1 A2251 A2289  Plastic Hard Shell Case & Keyboard Cover Only Compatible with MacBook Pro 13 2020 Touch Bar Fits Touch ID  Navy Blue,Dongke for MacBook P,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A08488002IW0SX7VDRQRC&url=%2FDongke-MacBook-A2251-A2289-Plastic%2Fdp%2FB08B8M6CTS%2Fref%3Dsr_1_228_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950167%26sr%3D8-228-spons%26psc%3D1&qualifier=1617950167&id=2301128989331653&widgetName=sp_btf,18.99,18.99,0.0,0.0,False,9/4/2021,0.0
"GIGABYTE Aero 15X v8-BK4 15"" Ultra Slim Gaming Laptop 144Hz IPS Anti-Glare FHD Display  i7-8750H  GeForce GTX 1070  16G RAM  512GB PCIE SSD  Metal Chassis  RGB Keys",GIGABYTE Aero 15X v8,https://www.amazon.com//GIGABYTE-Aero-15X-v8-BK4-Anti-Glare/dp/B07BSXCCHK/ref=sr_1_269?dchild=1&keywords=macbook+pro&qid=1617950178&sr=8-269,1692.37,1692.37,334.0,4.1,False,9/4/2021,0.0
USB Wall Charger [GaN]  60W 2 Port 5.4A Portable USB C Charger  AMLINK Quick Charge 3.0 Fast Charger  Folable Power Adapter PD USB Charger Plug for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus  Samsung Galaxy,USB Wall Charger [Ga,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A09406693KWA0ROFMUD1Z&url=%2FAMLINK-2-Port-Charger-Laptops-MacBook%2Fdp%2FB082D92M2J%2Fref%3Dsr_1_290_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950186%26sr%3D8-290-spons%26psc%3D1&qualifier=1617950186&id=860653130742374&widgetName=sp_atf_next,21.49,21.49,18.0,0.0,False,9/4/2021,0.0
"Samsung Chromebook 3  11.6""  4GB RAM  16GB eMMC  Chromebook (XE500C13)",Samsung Chromebook 3,https://www.amazon.com//Samsung-Chromebook-11-6-16GB-XE500C13/dp/B01N5P6TJW/ref=sr_1_256?dchild=1&keywords=macbook+pro&qid=1617950175&sr=8-256,295.0,295.0,0.0,4.5,False,9/4/2021,0.0
"2020 HP 14"" HD (1366 x 768) Laptop PC  AMD Ryzen 3 3250U Dual-Core Processor  4GB DDR4 RAM  1TB Hard Drive  HDMI  AMD Radeon Vega 3 Graphics  Windows 10 Home  Silver (Google Classroom Compatible)","2020 HP 14"" HD (1366",https://www.amazon.com//HP-Dual-Core-Processor-Classroom-Compatible/dp/B08KZL5GML/ref=sr_1_257?dchild=1&keywords=macbook+pro&qid=1617950175&sr=8-257,379.99,379.99,19.0,4.2,False,9/4/2021,0.0
Fledging 1TB Feather M13-S PCIe NVMe Gen 3.0x4 SSD Upgrade – DIY kit & OS included – compatible with Apple MacBook Air (2013-2015) & Pro (2013-2016)  Mac Mini (2013) & Pro (2014)  iMac (2013-2019),Fledging 1TB Feather,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg16_1?ie=UTF8&adId=A061108827GN0QWFRQ2NH&url=%2FFledging-Feather-M13-SSD-Toolkit%2Fdp%2FB07QY9WP1X%2Fref%3Dsr_1_259_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950175%26sr%3D8-259-spons%26psc%3D1%26smid%3DA3MJNIGJ08V121&qualifier=1617950175&id=6337106500272833&widgetName=sp_btf,153.99,153.99,442.0,0.0,False,9/4/2021,0.0
USB C Docking Station 7-in-1 Portable USB Hub with USB C to HDMI 4K Output  3 USB 3.0 Data Ports  100W PD  Audio Jack  SD/TF Card Slots for MacBook Pro/PC/PS4/ Ipad/More Type C Devices,USB C Docking Statio,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg16_1?ie=UTF8&adId=A07056351DQ490Y1Z0KEH&url=%2FDocking-Station-Portable-MacBook-Devices%2Fdp%2FB08NJ8FJXW%2Fref%3Dsr_1_260_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950175%26sr%3D8-260-spons%26psc%3D1&qualifier=1617950175&id=6337106500272833&widgetName=sp_btf,28.99,28.99,0.0,0.0,False,9/4/2021,0.0
Kensington Universal Tablet and Laptop AC Charge Station (K62878NA),Kensington Universal,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg16_1?ie=UTF8&adId=A01512222HV9MNQR8JZOQ&url=%2FKensington-Universal-Tablet-Station-K62878NA%2Fdp%2FB07CQ7NVBY%2Fref%3Dsr_1_261_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950175%26sr%3D8-261-spons%26psc%3D1&qualifier=1617950175&id=6337106500272833&widgetName=sp_btf,279.48,279.48,46.0,0.0,False,9/4/2021,0.0
USB C Charger Compatible with Mac Book Pro 13/12 Inch  61W Replacement Laptop Adapter Compatible for MacBook Air 2020/2019/2018  and Other Type C Devices (with 6.6ft C to C Charging Cord),USB C Charger Compat,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg17_1?ie=UTF8&adId=A0608826QCUC6ZALDO9X&url=%2FCharger-Compatible-Replacement-Adapter-Charging%2Fdp%2FB08Y57P6Q7%2Fref%3Dsr_1_257_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950178%26sr%3D8-257-spons%26psc%3D1&qualifier=1617950178&id=5558826750586497&widgetName=sp_atf_next,27.99,27.99,0.0,0.0,False,9/4/2021,0.0
Vertical Laptop Stand [Upgrade Version] Syslux 3 Slots Space-Saving Aluminum Desktop Stand Holder with Adjustable Dock Size Compatible with All MacBook/Surface/Lenovo/Dell/Gaming Laptops (Silver),Vertical Laptop Stan,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg17_1?ie=UTF8&adId=A066814433RVVV47WTN5U&url=%2FVertical-Syslux-Space-Saving-Adjustable-Compatible%2Fdp%2FB07PRSTKHB%2Fref%3Dsr_1_258_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950178%26sr%3D8-258-spons%26psc%3D1&qualifier=1617950178&id=5558826750586497&widgetName=sp_atf_next,27.99,27.99,151.0,0.0,False,9/4/2021,0.0
HP Chromebook 4GB RAM  16GB eMMC with Chrome OS  Black,HP Chromebook 4GB RA,https://www.amazon.com//HP-Chromebook-16GB-eMMC-Chrome/dp/B01KWCIC8C/ref=sr_1_260?dchild=1&keywords=macbook+pro&qid=1617950178&sr=8-260,216.0,216.0,343.0,4.4,False,9/4/2021,0.0
Dell E6540 15.6inch Laptop Intel Core i5-4300M 2.6GHz 8GB Ram 500GB HDD Windows 10 Pro 64bit (Renewed),Dell E6540 15.6inch ,https://www.amazon.com//Dell-E6540-15-6inch-Certified-Refurbished/dp/B07GCV2SJ9/ref=sr_1_262?dchild=1&keywords=macbook+pro&qid=1617950178&sr=8-262,364.99,364.99,147.0,4.0,False,9/4/2021,0.0
"Acer Chromebook 315  AMD Dual-Core A4-9120C Processor  15.6"" HD  AMD Radeon R4 Graphics  4GB DDR4  32GB eMMC  Google Chrome  CB315-2H-25TX  15-15.99 inches",Acer Chromebook 315 ,https://www.amazon.com//Acer-Chromebook-Dual-Core-Processor-CB315-2H-25TX/dp/B07NQ5KPKG/ref=sr_1_263?dchild=1&keywords=macbook+pro&qid=1617950178&sr=8-263,341.99,341.99,356.0,4.4,False,9/4/2021,0.0
"2018 Acer 15.6"" HD WLED Chromebook 15 with 3X Faster WiFi Laptop Computer  Intel Celeron Core N3060 up to 2.48GHz  4GB RAM  16GB eMMC  802.11ac WiFi  Bluetooth 4.2  USB 3.0  HDMI  Chrome OS","2018 Acer 15.6"" HD W",https://www.amazon.com//Acer-Chromebook-Computer-802-11ac-Bluetooth/dp/B07FSFRWS4/ref=sr_1_264?dchild=1&keywords=macbook+pro&qid=1617950178&sr=8-264,290.88,290.88,0.0,4.3,False,9/4/2021,0.0
"2020 Dell G5 15 Gaming Laptop: AMD Ryzen 7 4800H  512GB SSD  15.6"" 144Hz Full HD Display  AMD Radeon RX 5600M  8GB RAM  Backlit RGB Keyboard",2020 Dell G5 15 Gami,https://www.amazon.com//2020-Dell-G5-Gaming-Laptop/dp/B08KGHJJBR/ref=sr_1_267?dchild=1&keywords=macbook+pro&qid=1617950178&sr=8-267,1019.77,1019.77,7.0,4.1,False,9/4/2021,0.0
"Acer Chromebook 15  Intel Atom X5-E8000 Quad-Core Processor  15.6"" HD  4GB LPDDR3  16GB eMMC  CB3-532-108H",Acer Chromebook 15  ,https://www.amazon.com//Acer-Chromebook-Quad-Core-Processor-CB3-532-108H/dp/B07TD6T9WV/ref=sr_1_273?dchild=1&keywords=macbook+pro&qid=1617950178&sr=8-273,348.93,348.93,205.0,4.3,False,9/4/2021,0.0
"MSI GL62M 7RD-1407 15.6"" Full HD Thin and Light Performance Gaming Laptop i5-7300HQ GTX 1050 2G 8GB 256GB SSD Win10 SteelSeries Keys Black",MSI GL62M 7RD-1407 1,https://www.amazon.com//MSI-GL62M-7RD-1407-Performance-SteelSeries/dp/B072QT88DG/ref=sr_1_302?dchild=1&keywords=macbook+pro&qid=1617950186&sr=8-302,999.0,999.0,224.0,4.4,False,9/4/2021,0.0
Dell XPS 9370 13.3in 4K UHD Touchscreen Laptop PC - Intel Core i7-8550U 4.0GHz  16GB  512GB SSD  Wi-Fi  Bluetooth  Webcam  Windows 10 Home - Silver (Renewed),Dell XPS 9370 13.3in,https://www.amazon.com//Dell-XPS-9370-Touchscreen-Laptop/dp/B07F23CYWL/ref=sr_1_274?dchild=1&keywords=macbook+pro&qid=1617950178&sr=8-274,989.0,989.0,65.0,4.1,False,9/4/2021,0.0
"KECC Leather Case Compatible with Old MacBook Pro 15"" Retina (-2015) w/ Keyboard Cover Italian Leather Case A1398 2 in 1 Bundle (Brown Wood Leather)",KECC Leather Case Co,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A02620142BSO0I6H82MFT&url=%2FKEC-MacBook-KeyBoard-Italian-Leather%2Fdp%2FB07J46DCSQ%2Fref%3Dsr_1_275_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950178%26sr%3D8-275-spons%26psc%3D1&qualifier=1617950178&id=5558826750586497&widgetName=sp_btf,22.99,22.99,0.0,0.0,False,9/4/2021,0.0
"3M Anti-Glare Filter for 15"" Apple MacBook Pro - 2016 model (AGNAP002)",3M Anti-Glare Filter,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A04748312XJJ1B2XYRNXP&url=%2F3M-Anti-Glare-Filter-Apple-MacBook%2Fdp%2FB06W9G7M3D%2Fref%3Dsr_1_289_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950186%26sr%3D8-289-spons%26psc%3D1&qualifier=1617950186&id=860653130742374&widgetName=sp_atf_next,34.99,34.99,72.0,0.0,False,9/4/2021,0.0
EONZONE USB C Hub 6 in 1 Type C to 4K HDMI Adapter with 100W PD Charging  2 USB 3.0 Ports  SD TF Card Reader Dock Station for MacBook Pro Air  iPad Pro  XPS  Chromebook  and Other Type C Laptops,EONZONE USB C Hub 6 ,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A0214732255ZL87B9RNOX&url=%2FEONZONE-Adapter-Charging-Station-Chromebook%2Fdp%2FB08QF9P86W%2Fref%3Dsr_1_277_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950178%26sr%3D8-277-spons%26psc%3D1&qualifier=1617950178&id=5558826750586497&widgetName=sp_btf,25.99,25.99,4.0,0.0,False,9/4/2021,0.0
96W USB C Charger for MacBook Pro Air  Inwaysin Power Adapter Compatible with MacBook Pro 16 15 13 inch  New Air 13 inch 2020/2019/2018  iPad Pro  Any USB C Device  USB A 12 W  USB C Cable 6.6ft 5A,96W USB C Charger fo,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A10355863B9BVG0VU3CA&url=%2FCharger-MacBook-Inwaysin-Adapter-Compatible%2Fdp%2FB08MLNHG5Y%2Fref%3Dsr_1_273_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950182%26sr%3D8-273-spons%26psc%3D1&qualifier=1617950182&id=3488762740218884&widgetName=sp_atf_next,32.97,32.97,23.0,0.0,False,9/4/2021,0.0
"KECC Laptop Case Compatible with MacBook Air 13"" Plastic Case Hard Shell Cover A1466/A1369 (Lonely Tree)",KECC Laptop Case Com,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A01613672TJOKARA7ONDS&url=%2FKEC-Laptop-MacBook-Plastic-Compatible%2Fdp%2FB06XTGTS44%2Fref%3Dsr_1_274_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950182%26sr%3D8-274-spons%26psc%3D1&qualifier=1617950182&id=3488762740218884&widgetName=sp_atf_next,25.99,25.99,0.0,0.0,False,9/4/2021,0.0
WAVLINK USB-C to Dual 4K HDMI MST Adapter  Thunderbolt 3 Compatible  Type C to HDMI Multi Monitor Converter for MacBook Pro/Air  iPad Pro and More (DP Alternate Mode Required),WAVLINK USB-C to Dua,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A0341210JUO4OBMNXD6Y&url=%2FWAVLINK-Thunderbolt-Compatible-Converter-Alternate%2Fdp%2FB08Z41XFTG%2Fref%3Dsr_1_293_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950182%26sr%3D8-293-spons%26psc%3D1&qualifier=1617950182&id=3488762740218884&widgetName=sp_btf,29.99,29.99,0.0,0.0,False,9/4/2021,0.0
"Acer Swift 3  8th Gen Intel Core i5-8250U  NVIDIA GeForce MX150  15.6"" Full HD  8GB DDR4  256GB SSD  SF315-51G-51CE",Acer Swift 3  8th Ge,https://www.amazon.com//Acer-i5-8250U-NVIDIA-GeForce-SF315-51G-51CE/dp/B0746NV7XG/ref=sr_1_276?dchild=1&keywords=macbook+pro&qid=1617950182&sr=8-276,899.0,899.0,121.0,3.8,False,9/4/2021,0.0
"Razer Blade Stealth 13 Ultrabook Gaming Laptop: Intel Core i7-1065G7 4 Core  NVIDIA GeForce GTX 1650 Max-Q  13.3"" FHD 1080p 60Hz  16GB RAM  512GB SSD  CNC Aluminum  Chroma RGB  Thunderbolt 3  Black",Razer Blade Stealth ,https://www.amazon.com//Razer-Stealth-Ultrabook-Gaming-Laptop/dp/B07X4BLSR8/ref=sr_1_290?dchild=1&keywords=macbook+pro&qid=1617950182&sr=8-290,1459.0,1459.0,69.0,4.2,False,9/4/2021,0.0
"ASUS VivoBook S Thin & Light Laptop  14"" FHD  Intel Core i7-8550U  8GB RAM  256GB SSD  GeForce MX150  NanoEdge Display  Backlit Kbd  FP Sensor - S410UN-NS74",ASUS VivoBook S Thin,https://www.amazon.com//VivoBook-i7-8550U-GeForce-NanoEdge-Display/dp/B07B7VFTN9/ref=sr_1_289?dchild=1&keywords=macbook+pro&qid=1617950182&sr=8-289,899.99,899.99,507.0,3.7,False,9/4/2021,0.0
"Acer Swift 3 SF314-55-55UT Laptop  14"" Full HD  8th Gen Intel Core i5-8265U  8GB DDR4  256GB PCIe SSD  Gigabit WiFi  Back-Lit Keyboard  Windows 10",Acer Swift 3 SF314-5,https://www.amazon.com//Acer-SF314-55-55UT-i5-8265U-Back-lit-Keyboard/dp/B07MPCR2GZ/ref=sr_1_281?dchild=1&keywords=macbook+pro&qid=1617950182&sr=8-281,619.0,619.0,135.0,4.5,False,9/4/2021,0.0
ASUS ZenBook 14 Ultra Thin and Light Laptop  4-Way NanoEdge 14” FHD  Intel Core i7-10510U  8GB RAM  512GB PCIE SSD  NVIDIA GeForce MX250  Windows 10 Home  Utopia Blue  UX431FL-EH74,ASUS ZenBook 14 Ultr,https://www.amazon.com//ASUS-ZenBook-NanoEdge-i7-10510U-UX431FL-EH74/dp/B085G9JGTX/ref=sr_1_282?dchild=1&keywords=macbook+pro&qid=1617950182&sr=8-282,867.95,867.95,109.0,4.4,False,9/4/2021,0.0
ASUS UX490UA-XS74-BL 14-Inch Zenbook 3 Deluxe Notebook Core i7  16GB RAM  512GB SSD  Fingerprint Sensor  Windows Pro  Royal Blue,ASUS UX490UA-XS74-BL,https://www.amazon.com//UX490UA-XS74-BL-14-Inch-Zenbook-Notebook-Fingerprint/dp/B071YZMV4Q/ref=sr_1_286?dchild=1&keywords=macbook+pro&qid=1617950182&sr=8-286,1199.99,1199.99,79.0,2.6,False,9/4/2021,0.0
"2019 HP 14  14"" HD Thin & Light Flagship Laptop Computer  7th Gen Intel Core i3-7100U 2.40GHz  4GB DDR4 RAM  128GB SSD  WiFi  Bluetooth  USB 3.1 Type-C  HDMI  Stereo Speakers  Windows 10","2019 HP 14  14"" HD T",https://www.amazon.com//HP-14-Flagship-Computer-Bluetooth/dp/B07QG5NFFQ/ref=sr_1_254?dchild=1&keywords=macbook+pro&qid=1617950175&sr=8-254,488.0,488.0,399.0,4.5,False,9/4/2021,0.0
"LG gram Thin and Light Laptop - 17"" (2560 x 1600) IPS Display  Intel 8th Gen Core i7  16GB RAM  512GB SSD  up to 19.5 Hour Battery  Thunderbolt 3 - 17Z990-R.AAS8U1 (2019)  Dark Silver",LG gram Thin and Lig,https://www.amazon.com//LG-Gram-Thin-Light-Laptop/dp/B07MNDYX9Z/ref=sr_1_292?dchild=1&keywords=macbook+pro&qid=1617950186&sr=8-292,1399.9,1399.9,266.0,4.4,False,9/4/2021,0.0
"Acer Chromebook 714 CB714-1WT-3447  8th Gen Intel Core i3-8130U  14"" Full HD Touchscreen  8GB DDR4  64GB eMMC  802.11AC WiFi  Bluetooth  Aluminum Chassis",Acer Chromebook 714 ,https://www.amazon.com//Acer-Chromebook-CB714-1WT-3447-Touchscreen-Bluetooth/dp/B07XMJ7YPC/ref=sr_1_249?dchild=1&keywords=macbook+pro&qid=1617950175&sr=8-249,639.88,639.88,80.0,4.5,False,9/4/2021,0.0
"LG gram Laptop - 14"" Full HD Display  Intel 8th Gen Core i5  8GB RAM  256GB SSD  21.5 Hour Battery Life - 14Z980-U.AAW5U1 - White (2018)","LG gram Laptop - 14""",https://www.amazon.com//LG-gram-Laptop-Display-14Z980-U-AAW5U1/dp/B07B32P1PJ/ref=sr_1_297?dchild=1&keywords=macbook+pro&qid=1617950186&sr=8-297,1120.53,1120.53,29.0,4.4,False,9/4/2021,0.0
Batianda 13 inch Laptop Bag Sleeve for MacBook Pro 13/ MacBook Air 13 inch Notebook Computer Water Repellent Polyester Vertical Protective Case with Pocket  Pink,Batianda 13 inch Lap,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A01060663K3CEDYNBA66A&url=%2FBatianda-Notebook-Repellent-Polyester-Protective%2Fdp%2FB08VX3Y35H%2Fref%3Dsr_1_229_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950167%26sr%3D8-229-spons%26psc%3D1&qualifier=1617950167&id=2301128989331653&widgetName=sp_btf,19.8,19.8,0.0,0.0,False,9/4/2021,0.0
USB C Hub Multiport Adapter - 7 in 1 Portable Space Aluminum Dongle with 4K HDMI Output  3 USB 3.0 Ports  SD/Micro SD Card Reader Compatible for MacBook Pro  XPS More Type C Devices,USB C Hub Multiport ,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A020423119OVNVZW4B7Z1&url=%2FUSB-Hub-Multiport-Adapter-Compatible%2Fdp%2FB07RL5L8ZL%2Fref%3Dsr_1_225_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950171%26sr%3D8-225-spons%26psc%3D1&qualifier=1617950171&id=8927882938695920&widgetName=sp_atf_next,24.99,24.99,0.0,0.0,False,9/4/2021,0.0
Incase Hardshell Case for 16-inch MacBook Pro Dots - Black,Incase Hardshell Cas,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A00144342PRPGX1Y9LCCA&url=%2FIncase-Hardshell-Case-16-inch-MacBook%2Fdp%2FB086VTN54M%2Fref%3Dsr_1_226_sspa%3Fdchild%3D1%26keywords%3Dmacbook%2Bpro%26qid%3D1617950171%26sr%3D8-226-spons%26psc%3D1%26smid%3DAIMA5TMJ0T3JZ&qualifier=1617950171&id=8927882938695920&widgetName=sp_atf_next,49.95,49.95,215.0,0.0,False,9/4/2021,0.0
"2020 HP 14"" HD (1366 x 768) Laptop PC  AMD Ryzen 3 3250U Dual-Core Processor  4GB DDR4 RAM  1TB Hard Drive  HDMI  AMD Radeon Vega 3 Graphics  Windows 10 Home  Silver (Google Classroom Compatible)","2020 HP 14"" HD (1366",https://www.amazon.com//HP-Dual-Core-Processor-Classroom-Compatible/dp/B08KZL5GML/ref=sr_1_227?dchild=1&keywords=macbook+pro&qid=1617950171&sr=8-227,379.99,379.99,19.0,4.2,False,9/4/2021,0.0
ASUS ZenBook S13 Ultra Thin & Light Laptop 13.9” FHD  Intel Core i7-8565U CPU  GeForce MX150  8GB RAM  512GB PCIe SSD  Windows 10 Pro  Silver Blue  UX392FN-XS71,ASUS ZenBook S13 Ult,https://www.amazon.com//ASUS-ZenBook-i7-8565U-GeForce-UX392FN-XS71/dp/B07PMNXRVL/ref=sr_1_228?dchild=1&keywords=macbook+pro&qid=1617950171&sr=8-228,1499.0,1499.0,65.0,4.5,False,9/4/2021,0.0
"AVITA Clarus 14"" Laptop  Windows 10  Intel Core i5 Processor  8GB RAM  128GB SSD Storage  All Metal - (CN6314F551) (Silver)","AVITA Clarus 14"" Lap",https://www.amazon.com//Clarus-Laptop-Windows-Processor-Storage/dp/B07G1GT8S4/ref=sr_1_229?dchild=1&keywords=macbook+pro&qid=1617950171&sr=8-229,439.0,439.0,113.0,3.7,False,9/4/2021,0.0
LG Gram 17-inch WQXGA (2560 x 1600) Ultra-Lightweight Laptop Intel Core i7-8565U 16GB RAM 512GB SSD Win 10,LG Gram 17-inch WQXG,https://www.amazon.com//LG-17-inch-Ultra-Lightweight-Laptop-i7-8565U/dp/B081VWRBCH/ref=sr_1_300?dchild=1&keywords=macbook+pro&qid=1617950186&sr=8-300,1398.99,1398.99,22.0,4.7,False,9/4/2021,0.0
HP Stream 11-Inch Laptop  Intel X5-E8000 Processor  4 GB RAM  32 GB eMMC  Windows 10 Home in S Mode with Office 365 Personal and 1 TB Onedrive Storage for One Year (11-ak1020nr  Diamond White),HP Stream 11-Inch La,https://www.amazon.com//HP-X5-E8000-Processor-Personal-11-ak1020nr/dp/B07RQPZ4H2/ref=sr_1_230?dchild=1&keywords=macbook+pro&qid=1617950171&sr=8-230,294.98,294.98,587.0,4.2,False,9/4/2021,0.0
"Dell XPS 13 9370 Laptop: Core i7-8550U  8GB RAM  256GB SSD  13.3"" Full HD IPS Display  Backlit Keyboard  Windows 10",Dell XPS 13 9370 Lap,https://www.amazon.com//Dell-Laptop-Screen-Memory-Windows/dp/B07BHHLGWX/ref=sr_1_232?dchild=1&keywords=macbook+pro&qid=1617950171&sr=8-232,1399.0,1399.0,16.0,4.3,False,9/4/2021,0.0
"Dell XPS 15 9550 Laptop 15.6"" 1080P Full HD Nontouch  Intel i7-6700HQ 3.5GHz Quad Core 8GB RAM 256GB SSD NVIDIA GeForce GTX 960M w/ 2GB GDDR5 Windows 10 Professional (Renewed)",Dell XPS 15 9550 Lap,https://www.amazon.com//Dell-i7-6700HQ-Professional-Certified-Refurbished/dp/B017IM58G8/ref=sr_1_233?dchild=1&keywords=macbook+pro&qid=1617950171&sr=8-233,1184.81,1184.81,3.0,4.4,False,9/4/2021,0.0
ROG Zephyrus G15 (2020) Ultra Slim Gaming Laptop  15.6” 240Hz FHD  GeForce RTX 2060  AMD Ryzen 7 4800HS  16GB DDR4  1TB PCIe NVMe SSD  Windows 10 Pro  GA502IV-XS76,ROG Zephyrus G15 (20,https://www.amazon.com//Zephyrus-Gaming-GeForce-Windows-GA502IV-XS76/dp/B0865VBN6X/ref=sr_1_236?dchild=1&keywords=macbook+pro&qid=1617950171&sr=8-236,1399.0,1399.0,361.0,4.4,False,9/4/2021,0.0
HP Stream 14-Inch Laptop  Intel Celeron N4000  4 GB RAM  32 GB eMMC  Windows 10 Home in S Mode With Office 365 Personal For 1 Year (14-cb184nr  Rose Pink),HP Stream 14-Inch La,https://www.amazon.com//HP-14-inch-Celeron-Personal-14-cb184nr/dp/B084SL2J42/ref=sr_1_237?dchild=1&keywords=macbook+pro&qid=1617950171&sr=8-237,349.0,349.0,0.0,4.5,False,9/4/2021,0.0
